siteID,sampleID,namedLocation.x,collectDate.y,individualCount,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,decimalLatitude,decimalLongitude,elevation,nlcdClass,density,adultdensity
UNDE,UNDE_999.20160620,UNDE_999.tickPlot.tck,2016-06-20T16:04Z,1,152,Y,1,0,0,46.256241,-89.534199,507.2,woodyWetlands,0.006578947,0.006578947
UNDE,UNDE_999.20170621,UNDE_999.tickPlot.tck,2017-06-21T18:11Z,1,158,Y,1,0,0,46.256241,-89.534199,507.2,woodyWetlands,0.006329114,0.006329114
WOOD,WOOD_001.20140603,WOOD_001.tickPlot.tck,2014-06-03T19:42Z,5,160,Y,10,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0625,0.0625
WOOD,WOOD_001.20140603,WOOD_001.tickPlot.tck,2014-06-03T19:42Z,5,160,Y,10,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0625,0.0625
WOOD,WOOD_001.20140702,WOOD_001.tickPlot.tck,2014-07-02T18:47Z,2,170,Y,6,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.035294118,0.035294118
WOOD,WOOD_001.20140702,WOOD_001.tickPlot.tck,2014-07-02T18:47Z,4,170,Y,6,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.035294118,0.035294118
WOOD,WOOD_001.20140714,WOOD_001.tickPlot.tck,2014-07-14T21:11Z,2,160,Y,3,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_001.20140714,WOOD_001.tickPlot.tck,2014-07-14T21:11Z,1,160,Y,3,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_001.20160504,WOOD_001.tickPlot.tck,2016-05-04T16:32Z,1,160,Y,2,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_001.20160504,WOOD_001.tickPlot.tck,2016-05-04T16:32Z,1,160,Y,2,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_001.20160602,WOOD_001.tickPlot.tck,2016-06-02T16:48Z,1,160,Y,2,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_001.20160602,WOOD_001.tickPlot.tck,2016-06-02T16:48Z,1,160,Y,2,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_001.20160615,WOOD_001.tickPlot.tck,2016-06-15T16:12Z,2,160,Y,2,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_001.20160727,WOOD_001.tickPlot.tck,2016-07-27T14:53Z,1,160,Y,1,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_001.20170503,WOOD_001.tickPlot.tck,2017-05-03T16:15Z,1,160,Y,13,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.08125,0.08125
WOOD,WOOD_001.20170503,WOOD_001.tickPlot.tck,2017-05-03T16:15Z,12,160,Y,13,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.08125,0.08125
WOOD,WOOD_001.20170524,WOOD_001.tickPlot.tck,2017-05-24T19:42Z,3,160,Y,5,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_001.20170524,WOOD_001.tickPlot.tck,2017-05-24T19:42Z,2,160,Y,5,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_001.20170614,WOOD_001.tickPlot.tck,2017-06-14T16:12Z,1,160,Y,1,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_001.20170705,WOOD_001.tickPlot.tck,2017-07-05T18:26Z,1,160,Y,3,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_001.20170705,WOOD_001.tickPlot.tck,2017-07-05T18:26Z,2,160,Y,3,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_001.20170726,WOOD_001.tickPlot.tck,2017-07-26T19:07Z,1,160,Y,1,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_001.20180510,WOOD_001.tickPlot.tck,2018-05-10T20:56Z,3,160,Y,4,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_001.20180510,WOOD_001.tickPlot.tck,2018-05-10T20:56Z,1,160,Y,4,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_001.20180531,WOOD_001.tickPlot.tck,2018-05-31T17:27Z,11,160,Y,22,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.1375,0.1375
WOOD,WOOD_001.20180531,WOOD_001.tickPlot.tck,2018-05-31T17:27Z,11,160,Y,22,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.1375,0.1375
WOOD,WOOD_001.20180620,WOOD_001.tickPlot.tck,2018-06-20T20:41Z,10,160,Y,13,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.08125,0.08125
WOOD,WOOD_001.20180620,WOOD_001.tickPlot.tck,2018-06-20T20:41Z,4,160,Y,13,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.08125,0.08125
WOOD,WOOD_001.20180712,WOOD_001.tickPlot.tck,2018-07-12T15:06Z,12,160,Y,24,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.15,0.15
WOOD,WOOD_001.20180712,WOOD_001.tickPlot.tck,2018-07-12T15:06Z,10,160,Y,24,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.15,0.15
WOOD,WOOD_001.20180730,WOOD_001.tickPlot.tck,2018-07-30T16:14Z,1,160,Y,8,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.05,0.05
WOOD,WOOD_001.20180730,WOOD_001.tickPlot.tck,2018-07-30T16:14Z,7,160,Y,8,0,0,47.1272,-99.256464,593.8,grasslandHerbaceous,0.05,0.05
WOOD,WOOD_002.20140603,WOOD_002.tickPlot.tck,2014-06-03T17:05Z,2,160,Y,5,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_002.20140603,WOOD_002.tickPlot.tck,2014-06-03T17:05Z,3,160,Y,5,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_002.20160504,WOOD_002.tickPlot.tck,2016-05-04T18:48Z,3,160,Y,3,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_002.20160602,WOOD_002.tickPlot.tck,2016-06-02T19:34Z,4,160,Y,7,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.04375,0.04375
WOOD,WOOD_002.20160602,WOOD_002.tickPlot.tck,2016-06-02T19:34Z,3,160,Y,7,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.04375,0.04375
WOOD,WOOD_002.20160615,WOOD_002.tickPlot.tck,2016-06-15T18:00Z,3,160,Y,5,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_002.20160615,WOOD_002.tickPlot.tck,2016-06-15T18:00Z,3,160,Y,5,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_002.20160706,WOOD_002.tickPlot.tck,2016-07-06T19:05Z,2,160,Y,2,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_002.20160727,WOOD_002.tickPlot.tck,2016-07-27T18:58Z,1,160,Y,1,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_002.20170503,WOOD_002.tickPlot.tck,2017-05-03T19:25Z,2,160,Y,4,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_002.20170503,WOOD_002.tickPlot.tck,2017-05-03T19:25Z,2,160,Y,4,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_002.20170614,WOOD_002.tickPlot.tck,2017-06-14T18:38Z,1,160,Y,2,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_002.20170614,WOOD_002.tickPlot.tck,2017-06-14T18:38Z,1,160,Y,2,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_002.20170726,WOOD_002.tickPlot.tck,2017-07-26T16:28Z,1,160,Y,1,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_002.20180531,WOOD_002.tickPlot.tck,2018-05-31T16:27Z,1,160,Y,1,0,0,47.136802,-99.234546,578.3,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_006.20140513,WOOD_006.tickPlot.tck,2014-05-13T17:12Z,1,160,Y,1,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_006.20140603,WOOD_006.tickPlot.tck,2014-06-03T17:50Z,4,160,Y,12,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.075,0.075
WOOD,WOOD_006.20140603,WOOD_006.tickPlot.tck,2014-06-03T17:50Z,8,160,Y,12,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.075,0.075
WOOD,WOOD_006.20140702,WOOD_006.tickPlot.tck,2014-07-02T20:54Z,2,156,Y,8,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.051282051,0.051282051
WOOD,WOOD_006.20140702,WOOD_006.tickPlot.tck,2014-07-02T20:54Z,6,156,Y,8,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.051282051,0.051282051
WOOD,WOOD_006.20160504,WOOD_006.tickPlot.tck,2016-05-04T18:03Z,1,155,Y,3,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.019354839,0.019354839
WOOD,WOOD_006.20160504,WOOD_006.tickPlot.tck,2016-05-04T18:03Z,2,155,Y,3,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.019354839,0.019354839
WOOD,WOOD_006.20160602,WOOD_006.tickPlot.tck,2016-06-02T18:49Z,1,175,Y,2,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.011428571,0.011428571
WOOD,WOOD_006.20160602,WOOD_006.tickPlot.tck,2016-06-02T18:49Z,1,175,Y,2,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.011428571,0.011428571
WOOD,WOOD_006.20160615,WOOD_006.tickPlot.tck,2016-06-15T17:02Z,1,150,Y,2,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.013333333,0.013333333
WOOD,WOOD_006.20160615,WOOD_006.tickPlot.tck,2016-06-15T17:02Z,1,150,Y,2,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.013333333,0.013333333
WOOD,WOOD_006.20160706,WOOD_006.tickPlot.tck,2016-07-06T18:00Z,3,160,Y,3,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_006.20170503,WOOD_006.tickPlot.tck,2017-05-03T18:25Z,13,142,Y,26,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.183098592,0.183098592
WOOD,WOOD_006.20170503,WOOD_006.tickPlot.tck,2017-05-03T18:25Z,13,142,Y,26,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.183098592,0.183098592
WOOD,WOOD_006.20170524,WOOD_006.tickPlot.tck,2017-05-24T17:50Z,5,160,Y,9,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.05625,0.05625
WOOD,WOOD_006.20170524,WOOD_006.tickPlot.tck,2017-05-24T17:50Z,4,160,Y,9,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.05625,0.05625
WOOD,WOOD_006.20170614,WOOD_006.tickPlot.tck,2017-06-14T17:51Z,5,170,Y,5,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.029411765,0.029411765
WOOD,WOOD_006.20170705,WOOD_006.tickPlot.tck,2017-07-05T17:08Z,2,160,Y,2,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_006.20170726,WOOD_006.tickPlot.tck,2017-07-26T17:49Z,1,160,Y,1,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_006.20180510,WOOD_006.tickPlot.tck,2018-05-10T19:04Z,3,160,Y,6,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.0375,0.0375
WOOD,WOOD_006.20180510,WOOD_006.tickPlot.tck,2018-05-10T19:04Z,3,160,Y,6,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.0375,0.0375
WOOD,WOOD_006.20180530,WOOD_006.tickPlot.tck,2018-05-30T17:51Z,2,160,Y,4,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_006.20180530,WOOD_006.tickPlot.tck,2018-05-30T17:51Z,2,160,Y,4,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_006.20180620,WOOD_006.tickPlot.tck,2018-06-20T22:27Z,5,160,Y,9,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.05625,0.05625
WOOD,WOOD_006.20180620,WOOD_006.tickPlot.tck,2018-06-20T22:27Z,4,160,Y,9,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.05625,0.05625
WOOD,WOOD_006.20180712,WOOD_006.tickPlot.tck,2018-07-12T16:34Z,3,160,Y,3,2,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.03125,0.01875
WOOD,WOOD_006.20180712,WOOD_006.tickPlot.tck,2018-07-12T16:34Z,2,160,Y,3,2,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.03125,0.01875
WOOD,WOOD_006.20180730,WOOD_006.tickPlot.tck,2018-07-30T18:00Z,1,160,Y,1,0,0,47.141023,-99.248055,587.2,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_007.20140603,WOOD_007.tickPlot.tck,2014-06-03T18:48Z,7,160,Y,15,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.09375,0.09375
WOOD,WOOD_007.20140603,WOOD_007.tickPlot.tck,2014-06-03T18:48Z,8,160,Y,15,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.09375,0.09375
WOOD,WOOD_007.20140702,WOOD_007.tickPlot.tck,2014-07-02T19:45Z,1,160,Y,3,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_007.20140702,WOOD_007.tickPlot.tck,2014-07-02T19:45Z,2,160,Y,3,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_007.20140714,WOOD_007.tickPlot.tck,2014-07-14T22:45Z,1,160,Y,2,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_007.20160602,WOOD_007.tickPlot.tck,2016-06-02T17:49Z,2,160,Y,2,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_007.20160615,WOOD_007.tickPlot.tck,2016-06-15T15:04Z,1,160,Y,1,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_007.20160706,WOOD_007.tickPlot.tck,2016-07-06T16:45Z,2,165,Y,3,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.018181818,0.018181818
WOOD,WOOD_007.20160706,WOOD_007.tickPlot.tck,2016-07-06T16:45Z,1,165,Y,3,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.018181818,0.018181818
WOOD,WOOD_007.20160727,WOOD_007.tickPlot.tck,2016-07-27T16:02Z,1,160,Y,1,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_007.20170503,WOOD_007.tickPlot.tck,2017-05-03T17:27Z,14,160,Y,21,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.13125,0.13125
WOOD,WOOD_007.20170503,WOOD_007.tickPlot.tck,2017-05-03T17:27Z,7,160,Y,21,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.13125,0.13125
WOOD,WOOD_007.20170524,WOOD_007.tickPlot.tck,2017-05-24T18:37Z,24,160,Y,60,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.375,0.375
WOOD,WOOD_007.20170524,WOOD_007.tickPlot.tck,2017-05-24T18:37Z,36,160,Y,60,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.375,0.375
WOOD,WOOD_007.20170614,WOOD_007.tickPlot.tck,2017-06-14T05:03Z,7,160,Y,12,1,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.08125,0.075
WOOD,WOOD_007.20170614,WOOD_007.tickPlot.tck,2017-06-14T05:03Z,6,160,Y,12,1,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.08125,0.075
WOOD,WOOD_007.20170705,WOOD_007.tickPlot.tck,2017-07-05T19:28Z,3,160,Y,4,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_007.20170726,WOOD_007.tickPlot.tck,2017-07-26T18:27Z,1,160,Y,1,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_007.20180510,WOOD_007.tickPlot.tck,2018-05-10T20:05Z,1,160,Y,2,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_007.20180510,WOOD_007.tickPlot.tck,2018-05-10T20:05Z,1,160,Y,2,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_007.20180530,WOOD_007.tickPlot.tck,2018-05-30T18:28Z,5,160,Y,11,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.06875,0.06875
WOOD,WOOD_007.20180530,WOOD_007.tickPlot.tck,2018-05-30T18:28Z,6,160,Y,11,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.06875,0.06875
WOOD,WOOD_007.20180620,WOOD_007.tickPlot.tck,2018-06-20T21:45Z,2,160,Y,3,1,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.025,0.01875
WOOD,WOOD_007.20180620,WOOD_007.tickPlot.tck,2018-06-20T21:45Z,2,160,Y,3,1,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.025,0.01875
WOOD,WOOD_007.20180712,WOOD_007.tickPlot.tck,2018-07-12T15:59Z,3,160,Y,4,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_007.20180712,WOOD_007.tickPlot.tck,2018-07-12T15:59Z,1,160,Y,4,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_007.20180730,WOOD_007.tickPlot.tck,2018-07-30T17:08Z,1,160,Y,1,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_007.20180823,WOOD_007.tickPlot.tck,2018-08-23T17:10Z,1,160,Y,1,0,0,47.133887,-99.251357,593.6,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_009.20140603,WOOD_009.tickPlot.tck,2014-06-03T16:22Z,2,160,Y,2,1,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.01875,0.0125
WOOD,WOOD_009.20140603,WOOD_009.tickPlot.tck,2014-06-03T16:22Z,1,160,Y,2,1,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.01875,0.0125
WOOD,WOOD_009.20140703,WOOD_009.tickPlot.tck,2014-07-03T18:22Z,1,160,Y,3,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_009.20140703,WOOD_009.tickPlot.tck,2014-07-03T18:22Z,2,160,Y,3,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.01875,0.01875
WOOD,WOOD_009.20140714,WOOD_009.tickPlot.tck,2014-07-14T22:02Z,2,160,Y,4,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_009.20140714,WOOD_009.tickPlot.tck,2014-07-14T22:02Z,2,160,Y,4,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_009.20160504,WOOD_009.tickPlot.tck,2016-05-04T19:26Z,1,160,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_009.20160504,WOOD_009.tickPlot.tck,2016-05-04T19:26Z,1,160,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_009.20160615,WOOD_009.tickPlot.tck,2016-06-15T18:45Z,2,163,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.012269939,0.012269939
WOOD,WOOD_009.20160706,WOOD_009.tickPlot.tck,2016-07-06T19:50Z,1,160,Y,1,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_009.20170503,WOOD_009.tickPlot.tck,2017-05-03T20:29Z,14,160,Y,23,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.14375,0.14375
WOOD,WOOD_009.20170503,WOOD_009.tickPlot.tck,2017-05-03T20:29Z,9,160,Y,23,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.14375,0.14375
WOOD,WOOD_009.20170524,WOOD_009.tickPlot.tck,2017-05-24T16:07Z,3,160,Y,5,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_009.20170524,WOOD_009.tickPlot.tck,2017-05-24T16:07Z,2,160,Y,5,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.03125,0.03125
WOOD,WOOD_009.20170614,WOOD_009.tickPlot.tck,2017-06-14T19:12Z,1,160,Y,1,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_009.20170705,WOOD_009.tickPlot.tck,2017-07-05T15:45Z,2,160,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.0125,0.0125
WOOD,WOOD_009.20170726,WOOD_009.tickPlot.tck,2017-07-26T15:40Z,1,160,Y,1,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.00625,0.00625
WOOD,WOOD_009.20180510,WOOD_009.tickPlot.tck,2018-05-10T22:28Z,3,160,Y,4,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_009.20180510,WOOD_009.tickPlot.tck,2018-05-10T22:28Z,1,160,Y,4,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.025,0.025
WOOD,WOOD_009.20180531,WOOD_009.tickPlot.tck,2018-05-31T18:45Z,7,160,Y,15,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.09375,0.09375
WOOD,WOOD_009.20180531,WOOD_009.tickPlot.tck,2018-05-31T18:45Z,8,160,Y,15,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.09375,0.09375
WOOD,WOOD_009.20180620,WOOD_009.tickPlot.tck,2018-06-20T18:37Z,1,168,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.011904762,0.011904762
WOOD,WOOD_009.20180620,WOOD_009.tickPlot.tck,2018-06-20T18:37Z,1,168,Y,2,0,0,47.144534,-99.231072,573.5,grasslandHerbaceous,0.011904762,0.011904762
WOOD,WOOD_024.20160504,WOOD_024.tickPlot.tck,2016-05-04T20:17Z,3,160,Y,5,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.03125,0.03125
WOOD,WOOD_024.20160504,WOOD_024.tickPlot.tck,2016-05-04T20:17Z,2,160,Y,5,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.03125,0.03125
WOOD,WOOD_024.20160602,WOOD_024.tickPlot.tck,2016-06-02T21:08Z,1,165,Y,2,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.012121212,0.012121212
WOOD,WOOD_024.20160602,WOOD_024.tickPlot.tck,2016-06-02T21:08Z,1,165,Y,2,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.012121212,0.012121212
WOOD,WOOD_024.20160727,WOOD_024.tickPlot.tck,2016-07-27T21:16Z,1,160,Y,2,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.0125,0.0125
WOOD,WOOD_024.20160727,WOOD_024.tickPlot.tck,2016-07-27T21:16Z,1,160,Y,2,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.0125,0.0125
WOOD,WOOD_024.20180531,WOOD_024.tickPlot.tck,2018-05-31T19:30Z,1,160,Y,1,0,0,47.150784,-99.260836,586.1,emergentHerbaceousWetlands,0.00625,0.00625
YELL,YELL_004.20180626,YELL_004.tickPlot.tck,2018-06-26T20:08Z,1,160,Y,1,0,0,44.96191,-110.594615,1994.4,shrubScrub,0.00625,0.00625
